node1,node2,distance
La Plata Hall,(Bldg # 031),0.46087119860523545
La Plata Hall,(Bldg # 030),0.4637573999520963
La Plata Hall,(Bldg # 022),0.47483633588291757
La Plata Hall,(Bldg # 015),0.4816204263289055
La Plata Hall,(Bldg # 017),0.4932187967848044
La Plata Hall,(Bldg # 021),0.5042110709538298
La Plata Hall,(Bldg # 016),0.5140752497824301
La Plata Hall,(Bldg # 028),0.5305325008186059
La Plata Hall,(Bldg # 014),0.5258261132289839
La Plata Hall,(Bldg # 023),0.546568045829532
La Plata Hall,(Bldg # 029),0.5485793891213486
La Plata Hall,SCUB 1 (Bldg # 019),0.554069818603863
La Plata Hall,(Bldg # 025),0.5747956639816527
La Plata Hall,Allegany,0.5564172584460012
La Plata Hall,(Bldg # 999),0.5674515474961636
La Plata Hall,(Bldg # 998),0.5855074356673458
La Plata Hall,Annapolis,0.5549564949099729
La Plata Hall,Montgomery,0.5880683611702446
La Plata Hall,(Bldg # 401),0.578807168182692
La Plata Hall,7-11,0.6295661574118252
La Plata Hall,College Park Bike Shop,0.6211668316280828
La Plata Hall,Wawa,0.6384771299901969
La Plata Hall,CVS,0.6914274365938587
La Plata Hall,UPS ?,0.610732369796228
La Plata Hall,Lee Building,0.4463559214465619
La Plata Hall,Main Administration,0.41264900499376067
La Plata Hall,Reckord Armory,0.43952478980814735
La Plata Hall,Mitchell Building,0.3987829655142174
La Plata Hall,Rossborough Inn,0.5122019132723405
La Plata Hall,Visitor Center,0.49952695610222914
La Plata Hall,(Bldg # 001),0.577105980535205
La Plata Hall,Police (Bldg # 003),0.549090064877783
La Plata Hall,Ritchie Colliseum,0.5605213215913034
La Plata Hall,(Bldg # 126),0.5636137689686077
La Plata Hall,(Bldg # 127),0.5826639896193444
La Plata Hall,(Bldg # 128),0.6032184339104602
La Plata Hall,(Bldg # 129),0.6210136671500635
La Plata Hall,(Bldg # 130),0.6422475014477491
La Plata Hall,(Bldg # 131),0.6668035096884544
La Plata Hall,(Bldg # 132),0.6827189020166947
La Plata Hall,(Bldg # 133),0.6884279913870995
La Plata Hall,(Bldg # 134),0.6794326428067616
La Plata Hall,(Bldg # 135),0.6620422675819108
La Plata Hall,(Bldg # 136),0.6450344166929779
La Plata Hall,(Bldg # 137),0.6255053889433033
La Plata Hall,(Bldg # 138),0.6091460539116363
La Plata Hall,(Bldg # 139),0.5943681418042429
La Plata Hall,(Bldg # 007),0.6132512550128004
La Plata Hall,Pollice Substation,0.6703852733651355
La Plata Hall,(Bldg # 172),0.6918297266739273
La Plata Hall,(Bldg # 171),0.7085897990951988
La Plata Hall,(Bldg # 170),0.7266062577433636
La Plata Hall,(Bldg # 176),0.7356268239120793
La Plata Hall,(Bldg # 175),0.7392531999628923
La Plata Hall,(Bldg # 174),0.7251538200625001
La Plata Hall,(Bldg # 173),0.7082226871658674
La Plata Hall,Sororities,0.7169098377714707
La Plata Hall,Fraternity Fields,0.6117882966488076
La Plata Hall,New Leonardtown,0.7060544364299537
The Diner,Ellicott Hall,0.026289829386725784
The Diner,Hagerstown Hall,0.03621473076398773
The Diner,Outdoor Aquatic Center,0.04221424328994737
The Diner,Geary F. Eppley Recreation Center,0.08409752853705614
The Diner,Health and Human Performance,0.16983015301877738
The Diner,Cumberland Hall,0.12872616025962477
The Diner,Chestertown Hall,0.15119605763469016
The Diner,Bel Air Hall,0.1911461769478418
The Diner,Cambridge Community Center,0.16857239762782042
The Diner,Centreville Hall,0.2145496579082439
The Diner,Cambridge Hall,0.1721460787247053
The Diner,Computer & Space Sciences,0.20471682333212646
The Diner,Institute for Physical Science & Technology,0.2756582412094207
The Diner,Regents Dr. Parking Garage,0.2775476340164104
The Diner,Chemistry,0.3890051483141022
The Diner,John S. Toll Physics Building,0.35709716213233605
The Diner,Mathematics,0.4001265770643842
The Diner,Glenn L. Martin Hall,0.4374491425749329
The Diner,Engineering,0.4296593647295055
The Diner,A. V. Williams,0.48498166174519824
The Diner,Chem & Nuclear Engineering,0.37483352973059975
The Diner,Jeong H. Kim Engineering Building,0.40427982748732283
The Diner,Energy Research Engineering,0.45639852581342416
The Diner,Animal Sciences,0.3386105074241964
The Diner,Biomolecular Sciences Building,0.41906840356708064
The Diner,Magnetic Imaging Building,0.41026332700175083
The Diner,Comcast Center,0.2771420134764409
The Diner,Terrapin Softball Complex,0.3833327279506813
The Diner,Recreation Artificial Turf Field,0.3654608764230394
The Diner,Research Greenhouse,0.2949990464618988
The Diner,Chesapeake Building,0.34126284043855454
The Diner,Computer Science Instructional Center,0.49459466519529705
The Diner,Engineering Annex,0.45164970697698736
The Diner,Wind Tunnel Building,0.4690240908232905
The Diner,JM Patterson,0.31353911695194847
The Diner,Animal Sciences,0.31364837375083054
The Diner,Chemistry,0.327376343101158
The Diner,Chemistry,0.3280139462432063
The Diner,Instructional Television Facility (ITV),0.41172935290759816
The Diner,Satellite Central Utilities Building 4 (SCUB4),0.40914159195071126
The Diner,Potomac Building,0.3974681605321452
The Diner,Technology Advancement Program (T.A.P.),0.3769464327730696
The Diner,Central Animal Resources Facility,0.3890597649251546
The Diner,Agricultural Engineering,0.3614291616881602
The Diner,(Bldg # 382),0.3617817500043004
The Diner,(Bldg # 148),0.3385490725921916
The Diner,(Bldg # 110),0.29208468595249815
The Diner,(Bldg # 119),0.2673899730924398
The Diner,(Bldg # 102),0.27605431336807945
The Diner,(Bldg # 103),0.2589526046986905
The Diner,(Bldg # 108),0.27483464533611
The Diner,(Bldg # 109),0.2451690243539417
The Diner,Terrapin Trail (Arena) Parking Garage (TTG),0.1925047729519852
The Diner,(Bldg # 124),0.21343149212723547
The Diner,Easton Hall,0.17224951528708515
The Diner,Denton Hall,0.15730421716158755
The Diner,Elkton Hall,0.1121179390607632
The Diner,(Bldg # 251),0.14226508936758722
The Diner,Center for Young Children,0.09858915728979295
The Diner,Stadium Dr. Parking Garage (SDG),0.1030737951328658
The Diner,(Bldg # 156),0.10308658241944403
The Diner,Clarice Smith Center for Performing Arts,0.19604567020066618
The Diner,Samuel Riggs IV Alumni Center (Bldg # 407 ?),0.184036539671039
The Diner,(Bldg # 363 - 368),0.1408455128494704
The Diner,(Bldg # 361),0.13781691738035973
The Diner,(Bldg # 379),0.12626890380654826
The Diner,(Bldg # 158),0.13057901949094816
The Diner,(Bldg # 369),0.11055688300498419
The Diner,SCUB 3 (Bldg # 392),0.16089187356547405
The Diner,Union Lane Cashier Attended Area,0.18280986178506334
The Diner,Cole Student Activities Building,0.20951688596702803
The Diner,Adele H. Stamp Student Union,0.22533569360407713
The Diner,Biology Psychology,0.25802993413519826
The Diner,Biosciences Research Building,0.2302722188212548
The Diner,(Bldg # 010),0.23413976567754982
The Diner,(Bldg # 232),0.243766152609016
The Diner,Microbiology,0.25830244119804574
The Diner,Hornbake Library,0.3115638541715425
The Diner,Geology,0.336345689487113
The Diner,Plant Sciences,0.2984970422774135
The Diner,Center for Superconductivity Research,0.3691643627836791
The Diner,Chemistry,0.35993910257331446
The Diner,Symons,0.37815463359048396
The Diner,(Bldg # 075),0.3267179681318503
The Diner,(Bldg # 074),0.3463277923565625
The Diner,HJ Patterson,0.2980769479699043
The Diner,Jimenez,0.2865747265729927
The Diner,Health Center,0.2623816913652183
The Diner,St. Mary,0.26327745530989516
The Diner,Dorchester Hall,0.27214363023075683
The Diner,Benjamin,0.2729442479937994
The Diner,Tawes,0.3132875558101533
The Diner,Anne Arundel,0.3055421664916159
The Diner,(Bldg # 146),0.3482874519774318
The Diner,Kehoe Track at Ludwig Field,0.27619917972787295
The Diner,(Bldg # 389),0.28240717190490644
The Diner,(Bldg # 164),0.32850411123987155
The Diner,PGUC (Bldg # 347),0.4515527400671607
The Diner,ICC (Bldg # 345),0.4569745013916224
The Diner,SFSC (Bldg # 346),0.4159033960120254
The Diner,University of Maryland University College (UMUC),0.4421593811296413
The Diner,Architecture,0.38162471608207055
The Diner,(Bldg # 400),0.41643028568052787
The Diner,(Bldg # 039),0.42504327128669034
The Diner,Van Munching ?,0.43826108783103174
The Diner,(Bldg # 054),0.38110097431126416
The Diner,McKeldin Library,0.3128022344351139
The Diner,(Bldg # 061),0.33863402148496563
The Diner,(Bldg # 063),0.3519520287824459
The Diner,Journalism,0.3547449929320348
The Diner,(Bldg # 051),0.3739106986048916
The Diner,Tydings,0.3791129937554948
The Diner,(Bldg # 040),0.3994751083633047
The Diner,(Bldg # 048),0.3822299163931578
The Diner,(Bldg # 043),0.4135595090255447
The Diner,Skinner,0.4238660691783272
The Diner,Woods,0.4097741769179662
The Diner,(Bldg # 037),0.4415633416987732
The Diner,(Bldg # 038),0.43595258557103567
The Diner,Marie Mount,0.44894675169224096
The Diner,Memorial Chapel,0.47384740464724695
The Diner,College Park LDS Institute of Religion,0.5000652386477215
The Diner,(Bldg # 065),0.4018596888915545
The Diner,(Bldg # 069),0.4131726221122217
The Diner,(Bldg # 070),0.4244588975181556
The Diner,(Bldg # 067),0.4290884838749484
The Diner,(Bldg # 066),0.44286602316751184
The Diner,(Bldg # 072),0.4493359044422605
The Diner,(Bldg # 116),0.45285137722417257
The Diner,South Campus Dining Hall,0.46695631761836676
The Diner,(Bldg # 974),0.4643521740736789
The Diner,(Bldg # 975),0.4961363765991913
The Diner,Susquehanna Hall,0.5058288301835645
The Diner,South Campus Commons,0.5170259241987708
The Diner,(Bldg # 997),0.48549558378754565
The Diner,(Bldg # 031),0.4709220384883002
The Diner,(Bldg # 030),0.4753344142540508
The Diner,(Bldg # 022),0.48750612654630276
The Diner,(Bldg # 015),0.49245242673828177
The Diner,(Bldg # 017),0.5059863937253822
The Diner,(Bldg # 021),0.5160617982428918
The Diner,(Bldg # 016),0.5244551536265436
The Diner,(Bldg # 028),0.5411811154170943
The Diner,(Bldg # 014),0.5401511847505333
The Diner,(Bldg # 023),0.5587020195322708
The Diner,(Bldg # 029),0.5625610242123961
The Diner,SCUB 1 (Bldg # 019),0.5685968716386451
The Diner,(Bldg # 025),0.5888933211854965
The Diner,Allegany,0.5681286780100764
The Diner,(Bldg # 999),0.5787580385696413
The Diner,(Bldg # 998),0.5993276316958333
The Diner,Annapolis,0.5707459257846391
The Diner,Montgomery,0.6049751269602308
The Diner,(Bldg # 401),0.5972233523333034
The Diner,7-11,0.6470580770238302
The Diner,College Park Bike Shop,0.6383633115137965
The Diner,Wawa,0.6545306313098912
The Diner,CVS,0.7077775133527296
The Diner,UPS ?,0.6282240172683853
The Diner,Lee Building,0.4682072393156354
The Diner,Main Administration,0.4351288415386752
The Diner,Reckord Armory,0.46369782694130424
The Diner,Mitchell Building,0.4233163060471747
The Diner,Rossborough Inn,0.5373543598685944
The Diner,Visitor Center,0.5264552443068719
The Diner,(Bldg # 001),0.6054200385505817
The Diner,Police (Bldg # 003),0.5764227063697696
The Diner,Ritchie Colliseum,0.5866580550906174
The Diner,(Bldg # 126),0.5889506004727743
The Diner,(Bldg # 127),0.608534255025336
The Diner,(Bldg # 128),0.6297159541121731
The Diner,(Bldg # 129),0.6479976806191243
The Diner,(Bldg # 130),0.6696567600133392
The Diner,(Bldg # 131),0.6942627755727192
The Diner,(Bldg # 132),0.7098307157712748
The Diner,(Bldg # 133),0.7149323127569613
The Diner,(Bldg # 134),0.7051514705588284
The Diner,(Bldg # 135),0.6871600122409308
The Diner,(Bldg # 136),0.6695909849159609
The Diner,(Bldg # 137),0.6493461209874735
The Diner,(Bldg # 138),0.6323182185539988
The Diner,(Bldg # 139),0.6167425174466233
The Diner,(Bldg # 007),0.6357137631211962
The Diner,Pollice Substation,0.694037451466228
The Diner,(Bldg # 172),0.7134543714487039
The Diner,(Bldg # 171),0.7306942885706597
The Diner,(Bldg # 170),0.7491517111355509
The Diner,(Bldg # 176),0.7576461505397455
The Diner,(Bldg # 175),0.7606307036896929
The Diner,(Bldg # 174),0.7460697867538283
The Diner,(Bldg # 173),0.7286378922092066
The Diner,Sororities,0.7384436520805827
The Diner,Fraternity Fields,0.6369045928270297
The Diner,New Leonardtown,0.7340360214912377
Ellicott Hall,Hagerstown Hall,0.04407325104031808
Ellicott Hall,Outdoor Aquatic Center,0.06659797500511487
Ellicott Hall,Geary F. Eppley Recreation Center,0.1054210694501238
Ellicott Hall,Health and Human Performance,0.1806374508370693
Ellicott Hall,Cumberland Hall,0.13268558394512847
Ellicott Hall,Chestertown Hall,0.15883757242715146
Ellicott Hall,Bel Air Hall,0.19776008116146926
Ellicott Hall,Cambridge Community Center,0.17148514646316723
Ellicott Hall,Centreville Hall,0.21785086060784434
Ellicott Hall,Cambridge Hall,0.17146412398105915
Ellicott Hall,Computer & Space Sciences,0.1990426765329538
Ellicott Hall,Institute for Physical Science & Technology,0.2723608106585866
Ellicott Hall,Regents Dr. Parking Garage,0.2682228907874675
Ellicott Hall,Chemistry,0.3832971229627596
Ellicott Hall,John S. Toll Physics Building,0.3465395241360496
Ellicott Hall,Mathematics,0.39047534481520785
Ellicott Hall,Glenn L. Martin Hall,0.4304523710521312
Ellicott Hall,Engineering,0.42385934555939486
Ellicott Hall,A. V. Williams,0.4839749675212193
Ellicott Hall,Chem & Nuclear Engineering,0.37198428833797914
Ellicott Hall,Jeong H. Kim Engineering Building,0.4033304716175486
Ellicott Hall,Energy Research Engineering,0.4586454125383017
Ellicott Hall,Animal Sciences,0.339215842504431
Ellicott Hall,Biomolecular Sciences Building,0.4235750231518992
Ellicott Hall,Magnetic Imaging Building,0.4151320309884695
Ellicott Hall,Comcast Center,0.292733877084143
Ellicott Hall,Terrapin Softball Complex,0.39879274405488113
Ellicott Hall,Recreation Artificial Turf Field,0.37838394207118986
Ellicott Hall,Research Greenhouse,0.31724642663623
Ellicott Hall,Chesapeake Building,0.3634693453277915
Ellicott Hall,Computer Science Instructional Center,0.49168080194567665
Ellicott Hall,Engineering Annex,0.4500909314744231
Ellicott Hall,Wind Tunnel Building,0.4653570245967706
Ellicott Hall,JM Patterson,0.30945878262827825
Ellicott Hall,Animal Sciences,0.31201310045341346
Ellicott Hall,Chemistry,0.31950085582596893
Ellicott Hall,Chemistry,0.322195869189626
Ellicott Hall,Instructional Television Facility (ITV),0.4061539537523654
Ellicott Hall,Satellite Central Utilities Building 4 (SCUB4),0.40434951500721295
Ellicott Hall,Potomac Building,0.3943913051713548
Ellicott Hall,Technology Advancement Program (T.A.P.),0.38060396232751487
Ellicott Hall,Central Animal Resources Facility,0.38992840626994235
Ellicott Hall,Agricultural Engineering,0.36268190395099376
Ellicott Hall,(Bldg # 382),0.3668198320475502
Ellicott Hall,(Bldg # 148),0.34350488164232335
Ellicott Hall,(Bldg # 110),0.2954448354791676
Ellicott Hall,(Bldg # 119),0.2702177236534713
Ellicott Hall,(Bldg # 102),0.27750838263745664
Ellicott Hall,(Bldg # 103),0.2604303842065059
Ellicott Hall,(Bldg # 108),0.2749899044343329
Ellicott Hall,(Bldg # 109),0.24528738734039457
Ellicott Hall,Terrapin Trail (Arena) Parking Garage (TTG),0.2110130266375054
Ellicott Hall,(Bldg # 124),0.23359748765005037
Ellicott Hall,Easton Hall,0.176369918738766
Ellicott Hall,Denton Hall,0.15599612545079136
Ellicott Hall,Elkton Hall,0.1139821054912919
Ellicott Hall,(Bldg # 251),0.14467196025766965
Ellicott Hall,Center for Young Children,0.11054023185629468
Ellicott Hall,Stadium Dr. Parking Garage (SDG),0.09105943868661834
Ellicott Hall,(Bldg # 156),0.09718211305491847
Ellicott Hall,Clarice Smith Center for Performing Arts,0.1830192963449334
Ellicott Hall,Samuel Riggs IV Alumni Center (Bldg # 407 ?),0.16119096782078257
Ellicott Hall,(Bldg # 363 - 368),0.1212944034051896
Ellicott Hall,(Bldg # 361),0.11308486919390429
Ellicott Hall,(Bldg # 379),0.10045737416599018
Ellicott Hall,(Bldg # 158),0.11020120231537946
Ellicott Hall,(Bldg # 369),0.08705060565636472
Ellicott Hall,SCUB 3 (Bldg # 392),0.1359037222504573
Ellicott Hall,Union Lane Cashier Attended Area,0.15759723739535983
Ellicott Hall,Cole Student Activities Building,0.1832981980813577
Ellicott Hall,Adele H. Stamp Student Union,0.20230302401859376
Ellicott Hall,Biology Psychology,0.2431721635084773
Ellicott Hall,Biosciences Research Building,0.21480734199341664
Ellicott Hall,(Bldg # 010),0.21616269631363555
Ellicott Hall,(Bldg # 232),0.22380396492680804
Ellicott Hall,Microbiology,0.23991694290748158
Ellicott Hall,Hornbake Library,0.2975420891833129
Ellicott Hall,Geology,0.3234635461090543
Ellicott Hall,Plant Sciences,0.2865898668496295
Ellicott Hall,Center for Superconductivity Research,0.35943816692440483
Ellicott Hall,Chemistry,0.35238056512399346
Ellicott Hall,Symons,0.3631586190373782
Ellicott Hall,(Bldg # 075),0.3096216105047326
Ellicott Hall,(Bldg # 074),0.32834036594651655
Ellicott Hall,HJ Patterson,0.27785934365287296
Ellicott Hall,Jimenez,0.2630319483632002
Ellicott Hall,Health Center,0.23903467408055826
Ellicott Hall,St. Mary,0.23812620495515446
Ellicott Hall,Dorchester Hall,0.24629261969856078
Ellicott Hall,Benjamin,0.2466595938664573
Ellicott Hall,Tawes,0.2871909472039914
Ellicott Hall,Anne Arundel,0.27934201094788474
Ellicott Hall,(Bldg # 146),0.3220464555025166
Ellicott Hall,Kehoe Track at Ludwig Field,0.2554783066481106
Ellicott Hall,(Bldg # 389),0.2593740106954043
Ellicott Hall,(Bldg # 164),0.31213081791209435
Ellicott Hall,PGUC (Bldg # 347),0.43495245181510667
Ellicott Hall,ICC (Bldg # 345),0.4381863763720738
Ellicott Hall,SFSC (Bldg # 346),0.3985529151728557
Ellicott Hall,University of Maryland University College (UMUC),0.42425889651972676
Ellicott Hall,Architecture,0.3553668522317345
Ellicott Hall,(Bldg # 400),0.39016130647149067
Ellicott Hall,(Bldg # 039),0.3987542357142183
Ellicott Hall,Van Munching ?,0.41200931355146153
Ellicott Hall,(Bldg # 054),0.3551849114321616
Ellicott Hall,McKeldin Library,0.2880535159986922
Ellicott Hall,(Bldg # 061),0.31275704125690745
